t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
2495,0.1517,0.7059,0.5488,2256,2.495,-0.3544742000000002,-0.0061867419033728,0.1560642900415462,0.7049479678485697,0.0,0
2549,0.1544,0.7055,0.6098,2258,2.549,-0.3215450000000003,-0.0056120189433251,0.1583568271929622,0.7046223990772492,1.1296296296296342,0
2603,0.1618,0.7167,0.6707,2258,2.603,-0.2853272000000001,-0.0049798990854963,0.1653670726557982,0.7158853688135077,1.127777777777771,0
2657,0.2248,0.6959,0.6098,2262,2.657,-0.2523980000000002,-0.0044051761254486,0.2278633709675826,0.6949029674503411,-1.1277777777777809,0
2711,0.3757,2.9026,-24.2683,2262,2.711,-1.562886199999996,-0.0272775100239825,0.4547261188643523,2.891273319287293,-460.70555555555705,1
2764,0.46,3.5718,-23.1707,2260,2.764,-2.7909332999999945,-0.0487109752885505,0.6333714385783095,3.545165138719668,20.70943396226417,0
2819,0.5408,4.1245,-49.1463,2260,2.819,-5.493979800000002,-0.0958880365480596,0.9332001358507318,4.053776313075029,-472.2836363636349,1
2873,0.0223,4.1854,-60.9451,2260,2.873,-8.785015200000018,-0.1533274400777484,0.6612635423881894,4.13289256786433,-218.4962962962952,1
2927,0.0949,4.2462,-74.2988,2262,2.927,-12.797150400000003,-0.2233524093529094,1.0330760124363276,4.119705620857958,-247.2907407407416,1
2980,0.4418,4.4585,-79.3293,2264,2.98,-17.0016033,-0.2967339557029332,1.726150381583714,4.134466634302229,-94.91509433962284,0
3035,0.3659,5.0024,-91.4634,2266,3.035,-22.03209030000001,-0.3845325168317055,2.215709216923432,4.499835689893638,-220.6199999999992,1
3089,0.3085,4.9146,-98.0793,2266,3.089,-27.3283725,-0.476970079336474,2.5303097484358115,4.2244523890050765,-122.51666666666726,1
3142,0.4484,5.0306,-103.3232,2266,3.142,-32.80450209999999,-0.572546571122394,3.1023405565679423,3.985408635394081,-98.94150943396232,0
3196,0.194,4.7978,-99.0244,2264,3.196,-38.15181970000002,-0.6658748693922356,3.116385283922541,3.653034848198278,79.60740740740701,0
3251,0.5014,4.5651,-106.1281,2260,3.251,-43.98886519999999,-0.7677505319559538,3.531291343312801,2.936242738372303,-129.15818181818256,1
3305,1.4,4.922,-108.3537,2242,3.305,-49.83996500000002,-0.8698714883287361,4.6645137959181735,2.1043752155186164,-41.21481481481461,0
3358,2.1686,4.6956,-124.5122,2240,3.358,-56.43911160000001,-0.985048324320525,5.111689499241787,0.7887431669062157,-304.87735849056645,0
3412,2.7424,4.6763,-129.5427,2242,3.412,-63.43441739999999,-1.1071394427143806,5.409051790950231,-0.3615220225907509,-93.1574074074075,0
3467,3.1947,4.4392,-146.25,2238,3.467,-71.47816740000002,-1.247529364421675,5.224108871759322,-1.6190402175380143,-303.7690909090901,0
3520,3.2539,4.2208,-149.6646,2238,3.52,-79.4103912,-1.385972786736731,4.746893496676636,-2.422812411477425,-64.42641509433983,0
3574,4.0095,4.3453,-167.4085,2238,3.574,-88.45045019999998,-1.5437515808612765,4.452133671561514,-3.8905305692859167,-328.5907407407417,1
3629,4.2309,4.3415,-168.8719,2236,3.629,-97.7384047,-1.7058569676617008,3.7322703107776016,-4.7769546143215615,-26.60727272727278,1
3683,4.2624,4.0081,-177.6524,2238,3.683,-107.33163429999998,-1.873290410081479,2.5563407244198597,-5.262892880410217,-162.6018518518522,1
3736,3.9841,3.6389,-188.9329,2228,3.736,-117.34507800000004,-2.0480579721095635,1.4021846411407652,-5.210424575036946,-212.8396226415077,1
3790,3.6431,4.1321,-190.2744,2240,3.79,-127.6198956,-2.2273873692714243,1.049122380186562,-5.407935858661018,-24.84259259259313,1
3845,3.9847,4.0048,-203.5061,2240,3.845,-138.81273110000004,-2.422739201380531,-0.3614808792438344,-5.63787093714827,-240.57636363636277,1
3898,3.4473,3.2508,-203.4146,2242,3.898,-149.59370490000003,-2.610902690761775,-1.3278290796489676,-4.5484555472422254,1.726415094339556,1
3952,4.1857,3.9993,-221.6159,2240,3.952,-161.5609635,-2.8197707557693814,-2.705848854630098,-5.117896731656177,-337.06111111111227,1
4006,4.3264,3.7496,-225.2134,2242,4.006,-173.72248710000005,-3.0320293846483763,-3.8904616671228704,-4.200183940811109,-66.62037037036997,1
4061,4.6017,3.8602,-225.7622,2240,4.061,-186.1394081,-3.2487455390584024,-4.988147991377923,-3.3459178929125555,-9.978181818181868,1
4114,3.6905,3.6192,-226.1585,2230,4.114,-198.1258086,-3.4579476932460964,-4.63331109227417,-2.2914683528709587,-7.477358490565981,1
4168,3.0405,4.0972,-231.311,2242,4.168,-210.6166026,-3.67595317473445,-4.70330384782096,-1.977529014976154,-95.41666666666626,1
4222,2.8212,4.5343,-234.1159,2240,4.222,-223.2588612000001,-3.89660221219302,-5.1619171721246335,-1.3688159255812424,-51.9425925925924,1
4276,2.0783,4.0713,-234.2073,2244,4.276,-235.9060554,-4.117337392122148,-4.53651738806018,-0.5610922988489853,-1.6925925925924832,1
4330,2.2545,4.4987,-230.5793,2246,4.33,-248.3573376,-4.334653262607112,-5.01304858901436,0.4363665708795119,67.18518518518512,1
4384,2.1771,4.2262,-227.8049,2246,4.384,-260.6588022000001,-4.54935432269464,-4.523529897230301,1.4622613032093912,51.37777777777725,1
4439,1.8815,4.2462,-222.8659,2246,4.439,-272.91642670000005,-4.763290228692764,-4.144971021000758,2.0951066619778413,89.80000000000034,1
4492,0.7946,4.0597,-219.878,2238,4.492,-284.5699607,-4.966682766485868,-3.729253753398727,1.790312736021702,56.37547169811374,1
4546,0.4925,3.6955,-211.7073,2250,4.546,-296.0021549000001,-5.1662121960032685,-3.1055180293858724,2.062773441064066,151.30925925925817,1
4600,0.9863,4.5184,-202.8963,2256,4.6,-306.9585551,-5.357437453659431,-3.0175204837194114,3.504753397934549,163.16666666666868,1
4654,0.6258,3.7966,-196.4024,2260,4.654,-317.56428470000003,-5.542542354755653,-2.0999413599564565,3.2242896093161715,120.25740740740676,1
4708,0.3091,4.3039,-175.8537,2264,4.708,-327.06038450000005,-5.708280562363629,-2.080856150520714,3.7800973136733016,380.5314814814795,1
4762,0.265,4.6589,-160.5793,2268,4.762,-335.73166669999995,-5.859622987123204,-1.6732750602504969,4.356113495163285,282.8592592592628,1
4816,0.1287,4.6048,-153.8415,2290,4.816,-344.0391077,-6.004615184988376,-1.142494748276708,4.4626732437139225,124.77407407407333,1
4870,0.1882,4.3624,-148.0183,2318,4.87,-352.0320959,-6.144119146151431,-0.4183256035028402,4.346372819887174,107.83703703703624,1
