t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1347.0,-0.0722,0.0407,8.628,3992.0,2886.0,1.347,0.0,0.0,-0.0722,0.0407,0.0,0.0,0.0
1545.0,-0.0827,-0.0421,0.2439,3120.0,2886.0,1.545,0.048292199999999987,0.0008428578930316054,-0.08266448631147666,-0.04216968938538304,-42.3439393939394,-0.0032407785213551294,-0.0016532205026645562
1707.0,-0.08,-0.6624,0.4573,3000.0,2886.0,1.707,0.12237480000000006,0.002135843181469558,-0.07858503607928516,-0.6625693564483778,1.3172839506172827,-0.00795471027114682,-0.02039432565002136
1887.0,-0.0942,-0.4959,0.0305,2982.0,2872.0,1.887,0.12786480000000006,0.0022316617574040464,-0.0930930852804049,-0.49610898749465854,-2.371111111111112,-0.01620862817844492,-0.057291707008578045
2067.0,-0.0849,-0.3848,-0.0915,2978.0,2886.0,2.067,0.11139480000000004,0.0019442060296005802,-0.08415170953284522,-0.38496433572825883,-0.6777777777777771,-0.027189061474607222,-0.10666193284473038
2247.0,-0.0995,-0.3112,0.2134,3334.0,2886.0,2.247,0.1498068,0.002614621901876641,-0.09868599048808219,-0.3114590908632884,1.6938888888888917,-0.041366920862583346,-0.16612343322485312
2427.0,-0.0629,-0.2796,-1.372,3592.0,3262.0,2.427,-0.09715320000000024,-0.0016956432188485592,-0.06337401119159532,-0.279492942138952,-8.80777777777777,-0.0575980982131672,-0.23464050493027805
2608.0,-0.0704,-0.2993,-0.6402,3564.0,3648.0,2.608,-0.21302940000000026,-0.0037180644335480127,-0.0715123275166828,-0.29903618010726846,4.043093922651933,-0.07626226413302833,-0.31333495133056066
2787.0,-0.0812,-0.2677,-0.0915,3062.0,3290.0,2.787,-0.22940790000000025,-0.004003923185085904,-0.08227119649876712,-0.26737273650591464,3.0653631284916227,-0.0973562475823389,-0.3997267356873034
2966.0,-0.0712,-0.3229,3.0488,2996.0,2886.0,2.966,0.31632730000000064,0.00552095289894387,-0.06941620824735836,-0.32328816871725974,17.543575418994386,-0.12067439576010315,-0.4964769962579161
3146.0,-0.0723,-0.2506,-0.0915,3100.0,3192.0,3.146,0.29985730000000066,0.005233497171140404,-0.07098750146795729,-0.2509749482226,-17.446111111111136,-0.14642280796966245,-0.6018993493999385
3328.0,-0.0799,-0.1991,0.1524,3482.0,3688.0,3.328,0.32759410000000067,0.005717595655107568,-0.07876032690956573,-0.19955357903354762,1.3401098901098907,-0.17506617071676933,-0.7151030747732241
3508.0,-0.096,-0.1913,-0.7317,3702.0,3946.0,3.508,0.19588810000000054,0.003418892310475914,-0.09534540611211778,-0.19162709498741387,-4.911666666666663,-0.2064839623939187,-0.833271521041978
3687.0,-1.4534,-0.0238,18.1098,3872.0,3980.0,3.687,3.4375422999999974,0.05999643131157863,-1.44935791717755,-0.1109036875615714,105.25977653631296,-0.2841660878082585,-0.9543369409957323
3867.0,-2.2215,-0.1675,92.0122,3890.0,4002.0,3.867,19.99973830000001,0.34906128287221366,-2.0302429723660413,-0.9171869892002931,410.5688888888885,-0.4280620638815284,-1.1057955625278095
4047.0,-2.2053,-2.4774,152.3476,3890.0,4002.0,4.047,47.42230629999997,0.8276753838242492,0.3321771539884961,-3.3000783609435853,335.19666666666717,-0.5611955001655706,-1.3641767229544581
4228.0,-2.7908,-5.0489,187.6524,3996.0,4002.0,4.228,81.38739069999997,1.420477937322012,4.574035315371976,-3.5154170142004464,195.0541436464088,-0.5452185956842898,-1.7391619110745875
4407.0,-2.2164,-4.2742,240.3049,4014.0,4002.0,4.407,124.40196780000004,2.1712239340699675,4.7788728519704575,0.5861645372246165,294.148044692737,-0.3762983665340316,-2.0912223185158445
4587.0,-1.8138,-4.7793,286.5549,4002.0,4002.0,4.587,175.98184979999996,3.071462702760124,2.1442389035622362,4.640454552568123,256.9444444444447,-0.1369611084773507,-2.2948988163725597
4749.0,-1.8605,-5.4103,311.6159,4002.0,4002.0,4.749,226.46362559999994,3.952535902723718,-2.6405876444713856,5.075441185933009,154.69753086419783,0.00914284163215534,-2.345007785959978
4946.0,-2.7793,-4.0749,322.0732,4004.0,4002.0,4.946,289.912046,5.059919743893256,-4.777854693620199,1.2253256818705094,53.08274111675112,0.0013886971704903566,-2.3583891031075823
5127.0,-2.6195,-3.7996,98.2012,4004.0,4002.0,5.127,307.6864632,5.3701418466563675,-4.6082871784464245,-0.24985934236343033,-1236.8618784530383,-0.15670776531386899,-2.3788692546862857
5307.0,-2.2392,-3.1158,-5.061,4002.0,4014.0,5.307,306.7754832,5.35424224623655,-3.8362835211052353,-0.07179850761969608,-573.6788888888871,-0.43822635276334115,-2.4015625279031454
5469.0,-3.1527,-6.3392,29.9085,4002.0,4002.0,5.469,311.6206602,5.438806537728451,-6.832933868138068,-1.8536420052566092,215.8611111111112,-0.8709165979032805,-2.4706334545842736
5666.0,-3.9956,-5.1269,138.1402,4002.0,4002.0,5.666,338.8342796,5.9137737976430556,-5.577209672403734,-3.3383611608162216,549.3994923857865,-1.613535233589277,-2.684185570628602
5829.0,-3.003,-4.928,113.8415,4002.0,4002.0,5.829,357.3904440999999,6.237639964709741,-3.224255717072769,-4.786164233592863,-149.07177914110486,-2.3136514361058116,-2.988044573811972
6027.0,-3.0407,-4.9255,172.561,4002.0,4002.0,6.027,391.55752209999997,6.833967971595461,-0.013244953542453253,-5.788456729665141,296.5631313131308,-3.1646185937078926,-3.5840800328546956
6189.0,-3.261,-5.226,218.5671,4002.0,4002.0,6.189,426.96539229999996,7.451951887704244,3.533337005630318,-5.045862325177271,283.9882716049384,-3.7681355535520136,-4.204169019297057
6386.0,-2.8525,-7.5164,266.311,4002.0,4002.0,6.386,479.4286593,8.367608633207132,7.948090867039074,1.2086673567570454,242.35482233502515,-4.193584521570204,-4.911320677040927
6548.0,-1.9305,-7.2759,321.8903,4004.0,4002.0,6.548,531.5748879,9.277732014774767,2.9757065931410427,6.914529725985486,343.08209876543253,-4.465351665653246,-5.311371335330981
6728.0,-2.0946,-6.4484,250.0,4004.0,4002.0,6.728,576.5748878999999,10.063130178172212,-2.160298462107452,6.426688282048241,-399.3905555555563,-4.83730882925113,-5.547647366426011
6908.0,-2.869,-5.4236,245.6402,4002.0,4002.0,6.908,620.7901239,10.834831625918541,-4.8944954098253355,3.7000692754594104,-24.221111111111068,-5.367847644127357,-5.664041152996156
7088.0,-2.4594,-5.8084,243.7195,4002.0,3522.0,7.088,664.6596339,11.60049901665512,-6.1763310189045555,-1.2802710904013321,-10.670555555555474,-6.098499584016089,-5.821915722895304
7448.0,-1.6558,-5.0892,44.1768,4004.0,3940.0,7.448,680.5632819,11.87807003733333,-4.511608536689767,-2.878718237630772,-554.2852777777773,-8.144507930148551,-6.51074674629055
7628.0,-2.5533,-3.7242,45.4878,4004.0,3990.0,7.628,688.7510859,12.020974175641292,-4.114826608649409,-1.8593570154090382,7.283333333333345,-9.30083248533502,-6.9154054252874255
7808.0,-2.8878,-3.1694,132.7134,4004.0,3992.0,7.808,712.6394979,12.437905618114216,-3.2700416834153017,-2.7733215804746516,484.5866666666675,-10.563106391064144,-7.4099197234916785
7987.0,-2.6349,-3.554,174.8476,3274.0,2886.0,7.987,743.9372183,12.984153887462814,-0.9662902499290904,-4.31739471937556,235.38659217877054,-11.849328569881644,-8.040020364242755
8167.0,-1.4012,-3.5165,141.2805,2984.0,2874.0,8.167,769.3677083,13.427999668358305,1.7562230736923388,-3.3533288245310264,-186.48388888888925,-13.085834719875852,-8.782288974220094
8347.0,-0.6354,-3.3485,78.4146,2994.0,2886.0,8.347,783.4823362999999,13.674346399652487,2.712537570550623,-2.0635710160668865,-349.2550000000005,-14.234454652584219,-9.591417285118
8526.0,-0.244,-2.9724,-0.5183,2992.0,2884.0,8.526,783.3895606,13.672727158221644,2.5482485462030904,-1.5495570679306507,-440.9659217877088,-15.295044931775317,-10.445699796746709
