t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
10060,-0.4358,0.6072,0.7927,3860,10.06,0.0428058000000002,0.0007471021489501,-0.4362535187592302,0.6068742434559157,5.081481481481456,0
10114,-0.4233,0.6127,0.5488,3858,10.114,0.0724410000000003,0.0012643339634372,-0.4240743188819866,0.6121643178630874,-4.516666666666644,0
10168,-0.4186,0.6199,0.5488,3854,10.168,0.1020761999999995,0.0017815657779242,-0.4197037277283849,0.6191532531860733,0.0,0
10222,-0.3971,0.6233,0.6707,3850,10.222,0.1382939999999997,0.002413685635753,-0.3986032920683902,0.6223397107305958,2.2574074074073964,0
10275,-0.3943,0.6222,0.6707,3858,10.275,0.1738411000000002,0.0030340995702887,-0.3961859989419386,0.6210007924651773,0.0,0
10330,-0.3404,0.5595,0.0915,3844,10.33,0.1788736000000002,0.0031219332648953,-0.3421450599769271,0.558434569070885,-10.530909090909145,0
10384,-0.3709,0.5688,0.4573,3842,10.384,0.2035678000000003,0.0035529283610413,-0.3729185604115022,0.5674786315806197,6.774074074074041,0
10438,-0.9432,0.4579,23.6585,3842,10.438,1.4811268000000066,0.0258505392995276,-0.9547205143160856,0.4333674994090225,429.6518518518497,0
10491,-1.7984,0.3941,32.3171,3838,10.491,3.193933099999976,0.0557446486834288,-1.817564080053823,0.2932885693273764,163.36981132075772,0
10546,-1.6916,1.0723,39.4512,3838,10.546,5.363749099999964,0.0936150820458819,-1.7844298972273795,0.9094766582387276,129.7109090909097,0
10600,-2.1855,1.8467,59.5427,3836,10.6,8.579054899999981,0.1497327547143525,-2.436525804418736,1.5000177146959408,372.064814814813,0
10653,-2.4753,1.8384,82.5915,3846,10.653,12.95640440000005,0.2261319159998812,-2.8244681371641303,1.2366100404511469,434.88301886791766,0
10707,-2.6697,1.5272,74.9085,3832,10.707,17.00146340000007,0.2967315139873109,-2.999574239505413,0.6798472708598023,-142.27777777777692,0
10762,-2.9939,1.4473,82.0122,3766,10.762,21.512134400000047,0.3754575744115356,-3.3160671112741515,0.2486230349865115,129.15818181818256,0
10816,-2.8352,0.7566,94.0549,3440,10.816,26.59109900000007,0.4641022292737728,-2.873972702314944,-0.592523000691568,223.01296296296175,0
10869,-2.385,0.8289,80.2134,2980,10.869,30.842409199999995,0.5383015897873902,-2.472674085227476,-0.5110607383124506,-261.16037735849545,0
10924,-1.7361,0.2302,55.4878,2934,10.924,33.89423819999998,0.591566054045236,-1.569455404651877,-0.777074631428033,-449.55636363636586,0
10978,-1.126,0.3254,20.8841,2842,10.978,35.02197959999999,0.6112488545862864,-1.1088613888850551,-0.3797203974504217,-640.8092592592561,0
11031,-0.7399,0.2594,-2.2561,2724,11.031,34.90240629999999,0.6091619068038115,-0.7552361678157522,-0.2106150536475893,-436.60754716980455,0
11085,-0.2376,0.2717,-1.4939,2584,11.085,34.82173569999999,0.6077539392242522,-0.3502010989727933,0.0873718506056031,14.114814814814745,0
11140,0.0791,0.2202,-9.0854,2524,11.14,34.32203869999999,0.5990325813119142,-0.0588311722599844,0.226459142386692,-138.02727272727344,0
11193,0.1423,0.36,-18.4756,2474,11.193,33.34283190000001,0.5819421985939969,-0.0789961417041588,0.3789576488156116,-177.17358490566355,0
11247,0.3633,0.1956,-24.4817,2510,11.247,32.0208201,0.55886873993378,0.2043134173868149,0.3584721432353163,-111.22407407407351,0
11301,0.4405,0.1642,-26.5244,2748,11.301,30.588502499999997,0.5338700818795167,0.2956456144427545,0.3655072648536088,-37.82777777777759,0
11356,0.1379,0.207,-22.6524,2994,11.356,29.3426205,0.5121253388881848,0.0187716975424446,0.2480182117736013,70.40000000000036,0
11409,-0.1315,0.0952,-6.3415,3180,11.409,29.006520999999992,0.506259295998878,-0.1611685869340233,0.0194929881159914,307.75283018867447,0
11463,-0.5984,-0.1317,10.8841,3322,11.463,29.594262399999977,0.5165173185791587,-0.4552946858503816,-0.4100417040209475,318.9925925926015,0
11517,-0.4213,-0.2188,19.4512,3404,11.517,30.64462719999998,0.5348496426862105,-0.2509385486768939,-0.4029850801058696,158.6499999999992,0
11572,-0.5908,-0.255,26.311,3456,11.572,32.091732199999974,0.560106389558283,-0.3650494638985401,-0.5299136994901985,124.723636363637,0
11625,-0.5019,-0.1873,24.5122,3478,11.625,33.3908788,0.5827807751943731,-0.3159739721786868,-0.4326029922522757,-33.939622641508905,0
11679,-0.469,-0.2719,27.0427,3500,11.679,34.8511846,0.608267919490343,-0.2295032964434669,-0.491140353587019,46.86111111111088,0
11734,-0.3829,-0.2328,26.128,3500,11.734,36.28822459999999,0.6333489989732022,-0.1708544147713749,-0.4142668451048563,-16.630909090909174,0
11787,-0.2421,-0.2873,22.8354,3514,11.787,37.49850080000001,0.6544723035217278,-0.0171835055176604,-0.3753111071339676,-62.12452830188583,0
11841,-0.3407,-0.2533,23.9634,3524,11.841,38.79252439999998,0.6770572759402373,-0.1068553087471536,-0.4108762867245449,20.888888888889472,0
11895,-0.2941,-0.1241,22.7439,3528,11.895,40.02069499999998,0.6984928966864318,-0.1454210995223464,-0.2841624954382823,-22.583333333333226,0
11950,-0.1467,-0.0864,22.9573,3542,11.95,41.28334649999998,0.7205303226666768,-0.0532333106360426,-0.1617159999465933,3.8800000000000208,0
12003,-0.2184,-0.071,23.4756,3532,12.003,42.5275533,0.7422458279023798,-0.1129583235980807,-0.1999499365589079,9.779245283018716,0
12057,-0.1785,-0.1301,21.2805,3532,12.057,43.67670030000001,0.7623022266417953,-0.0392542298264605,-0.2173645910463142,-40.6499999999998,0
12111,-0.2764,-0.0188,19.9695,3532,12.111,44.755053300000014,0.7811230369905537,-0.1830414205620895,-0.2079572993636247,-24.27777777777765,0
12165,-0.2561,-0.096,16.4024,3544,12.165,45.64078289999999,0.7965819347929257,-0.1104163246944203,-0.250222791210106,-66.05740740740924,0
12219,-0.3074,-0.0672,16.0671,3536,12.219,46.5084063,0.8117248197902736,-0.1628155351989161,-0.2692613999404491,-6.209259259259231,0
12273,-0.7415,0.3188,27.9268,3538,12.273,48.0164535,0.8380452087057552,-0.7329779015838902,-0.3379335523289705,219.62407407407295,0
12327,-0.9418,0.6501,30.6098,3550,12.327,49.669382700000014,0.8668942655481112,-1.105116275497607,-0.2972124957505947,49.685185185184935,0
12381,-0.9737,0.7834,29.8171,3538,12.381,51.27950610000002,0.8949962202415169,-1.2202844849427938,-0.269653529196078,-14.679629629629556,0
12435,-1.1438,1.0491,36.3415,3520,12.435,53.24194710000003,0.9292472770676472,-1.524999624727307,-0.2885574372314335,120.82222222222168,0
12489,-1.199,1.2511,40.0915,3436,12.489,55.406888100000046,0.967032625629066,-1.7106373064474236,-0.2767168512944308,69.4444444444441,0
12542,-1.2317,1.4074,43.811,3282,12.542,57.728871100000006,1.0075588741544008,-1.847637401375733,-0.2899925568657386,70.17924528302007,0
12597,-1.2779,1.7345,40.0,3098,12.597,59.9288711,1.045956117698276,-2.1413666665576123,-0.2367856823288538,-69.29090909090945,0
12651,-0.985,2.0249,35.9756,2984,12.651,61.871553500000005,1.0798623218988217,-2.250122986439468,0.0859741583077766,-74.52592592592555,0
12705,-0.7118,1.993,15.122,2876,12.705,62.68814150000001,1.094114471131097,-2.097422575964291,0.2820049251969176,-386.1777777777759,0
12759,-0.5633,1.9372,11.8902,2742,12.759,63.330212300000014,1.105320720622011,-1.9839337875716792,0.3661385755851075,-59.84814814814784,0
12813,-0.531,1.9673,-1.9207,2664,12.813,63.226494500000015,1.1035105035190862,-1.9955908416601824,0.4121255666444449,-255.7574074074061,0
12867,0.0521,2.2466,-13.7805,2624,12.867,62.48234750000001,1.090522688250248,-1.9683674975829764,1.0841841930497471,-219.62592592592483,0
12921,0.4415,2.3815,-19.5427,2622,12.921,61.42704170000004,1.0721041274248555,-1.8802947837801816,1.5267468768885823,-106.7074074074104,0
