t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world,is_drift
1466.0,-0.0471,0.1943,7.439,4004.0,2884.0,1.466,1.3315810000000003,0.0232404727069986,-0.0516024981184071,0.1931530020163802,42.069832402234624,-0.0016533956422118,0.0061888153376068,0
2186.0,-0.0697,0.1526,-0.0305,2996.0,2886.0,2.186,1.3096210000000004,0.0228571984032606,-0.0731694981223133,0.1509671306759481,-10.374305555555557,-0.0462349934263194,0.1093437347798894,0
2906.0,-0.0773,0.1403,-0.0305,3610.0,3294.0,2.906,1.2876610000000004,0.0224739240995227,-0.080433305717417,0.1385274822241728,0.0,-0.1325132168943359,0.2843113010071832,0
3068.0,-0.1069,0.2626,6.7073,3692.0,3682.0,3.068,2.3742436,0.0414383680644032,-0.1176868335738828,0.257946078092599,41.59135802469138,-0.1550143904349527,0.3304485402817865,0
3248.0,-0.0687,0.1923,-0.0305,3750.0,3876.0,3.248,2.3687536,0.0413425494884687,-0.0765892048348339,0.1892962590828668,-37.43222222222219,-0.1824971846056199,0.387845338270075,0
3428.0,-0.0785,0.1429,-0.1524,3822.0,3986.0,3.428,2.3413216,0.0408637707680616,-0.0842722754130178,0.1395737926571907,-0.6772222222222234,-0.2127104004996688,0.4497643271404564,0
3608.0,-1.2402,0.2168,21.7073,3814.0,4002.0,3.608,6.248635600000004,0.1090592649773314,-1.256429091932393,0.0805246356461308,121.44277777777766,-0.2836319189723274,0.5142923142057726,0
3788.0,-1.7488,-0.0363,103.4146,3808.0,4002.0,3.788,24.86326359999997,0.4339458126112579,-1.571447859301864,-0.7682257191057772,453.9294444444451,-0.4054683480863661,0.5539297879720615,0
3968.0,-1.8324,-0.7105,153.1098,3872.0,4002.0,3.968,52.4230276,0.9149544354838608,-0.5543504459496219,-1.8855226312816973,276.0844444444443,-0.5452657316491729,0.5324763284848234,1
4148.0,-1.3476,-0.8796,173.0793,4002.0,4002.0,4.148,83.57730159999994,1.4586990928523238,0.7233332884033089,-1.4375363904568317,110.94166666666676,-0.6616271166677121,0.4644466899467842,1
4328.0,-0.8425,-0.9972,231.0671,4004.0,4002.0,4.328,125.16937960000008,2.184617796698624,1.300440208352074,-0.1143212775524087,322.15444444444347,-0.7358542389356445,0.3927130420160465,1
4687.0,-1.1844,-2.2827,322.4695,4004.0,4002.0,4.687,240.9359301000001,4.205125266599912,-1.4198891099271065,2.144163605117485,254.60278551532028,-1.0668928389465355,0.5259862160120002,1
4868.0,-1.0414,-3.1554,336.0061,4004.0,4002.0,4.868,301.75303420000006,5.266583974673054,-3.2311595522943124,-0.775029720473492,74.7878453038675,-1.3396513266826235,0.567788906039478,1
5048.0,-1.3378,-2.7297,295.7927,3984.0,4002.0,5.048,354.9957202,6.195844147978543,-1.570812707721652,-2.602598387623448,-223.407777777778,-1.661797193177975,0.5250364542194066,1
5228.0,-1.687,-3.3598,255.3659,3936.0,4002.0,5.228,400.9615822,6.998099783395888,0.928589533107654,-3.643068283604208,-224.59333333333376,-1.9538567588006384,0.3642485900105592,1
5407.0,-2.0535,-3.0408,247.1037,3956.0,4002.0,5.407,445.1931445,7.770086178831885,2.858027728035081,-2.301087654954204,-46.15754189944131,-2.1527197048469824,0.1306248421615948,1
5587.0,-2.1815,-2.7041,255.7317,3406.0,4002.0,5.587,491.2248505,8.573491008841913,3.471475264814484,0.1412747174168453,47.93333333333333,-2.2402178184923667,-0.0997267654455711,1
5768.0,-2.7757,-2.8389,247.2866,3504.0,4002.0,5.768,535.9837250999999,9.354680740099171,2.9677194960663904,2.637518662051029,-46.658011049723726,-2.230976574358483,-0.2449503553186569,1
5947.0,-2.5112,-3.4199,219.5427,3762.0,4002.0,5.947,575.2818684,10.040562730604725,0.074611900950315,4.242201611691337,-154.9938547486031,-2.2194468035011,-0.2526448828004565,1
6127.0,-3.3516,-4.5948,216.1585,3678.0,4002.0,6.127,614.1903983999999,10.71964468621571,-3.507874618209009,4.476631017062385,-18.8011111111111,-2.321507758145993,-0.1153395515164844,1
6847.0,-5.4772,-7.5985,210.3354,2980.0,4002.0,6.847,765.6318864000001,13.362797275935195,1.6018608981745237,-9.22881161108512,-8.087638888888897,-1.899346887111895,-4.350334165567129,1
7009.0,-5.1724,-7.4827,178.4451,2978.0,4002.0,7.009,794.5399926000001,13.867338909641385,5.833167208224471,-6.979876887946859,-196.8537037037038,-1.65127505091658,-5.4863878427758,1
7547.0,-4.6862,-6.2026,71.0061,2986.0,2886.0,7.547,832.7412744000001,14.534077055533569,7.531955712699149,-1.924151850020848,-199.700743494424,1.3526478437792857,-9.816142287509187,0
8267.0,-3.6062,-4.9544,2.6524,2992.0,2886.0,8.267,834.6510024,14.567408096951096,6.006991640945382,-1.2111189972964245,-94.93569444444448,8.486792169517907,-16.23845329059249,0
