t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world,is_drift
1388.0,-1.9326,0.6084,50.7927,3424.0,4002.0,1.388,9.142685999999998,0.1595699731759902,-2.004718577329868,0.2935928229853549,199.8644444444445,-0.0649528819054876,0.0095124074647254,0
1567.0,-2.1436,-0.2502,74.2378,3548.0,4002.0,1.567,22.4312522,0.3914992062352215,-1.8859410530129512,-1.0492127260762718,130.9782122905027,-0.189972351746644,-0.0146458567348962,0
1747.0,-2.2603,-0.9534,94.1768,4002.0,4002.0,1.747,39.38307620000002,0.6873643492538172,-1.142098956245734,-2.171068314020175,110.77222222222215,-0.352694260562571,-0.109281696678602,0
1928.0,-1.464,-3.2895,143.0183,4002.0,4002.0,1.928,65.26938849999999,1.139165730088323,2.375334908301629,-2.705899170960309,269.8425414364644,-0.4385018330521611,-0.2930912540284921,1
2288.0,-1.6447,-3.5055,264.8781,4002.0,4002.0,2.288,160.62550449999998,2.803443916201968,2.714480232892157,2.76137020430759,338.4994444444446,-0.2573721898762574,-0.3008057454174137,1
2467.0,-1.1923,-3.5284,312.3781,4004.0,4002.0,2.467,216.54118440000008,3.779356633948183,-1.142882434133809,3.5447151636976955,265.3631284916197,-0.2039296022580977,-0.1910653434090892,1
2648.0,-1.7946,-2.9333,329.2683,4002.0,4002.0,2.648,276.13874670000007,4.819530322245628,-3.1083882310448843,1.4706327397082033,93.31602209944744,-0.2517237975931978,-0.0319193924720747,1
2828.0,-1.9102,-3.3235,289.8476,4004.0,4002.0,2.828,328.3113147,5.730113413066259,-3.371264163375611,-1.8245805629621683,-219.0038888888893,-0.4084828954938491,0.0672308888275233,1
3007.0,-2.1445,-4.3769,239.6342,4002.0,4002.0,3.007,371.2058365,6.478764049544744,-1.2530341947964856,-4.710205851836067,-280.52178770949683,-0.6045195781527493,0.014910629532333,1
3187.0,-2.6517,-3.6514,237.0732,4002.0,4002.0,3.187,413.8790125,7.223551473027768,1.3863493143800107,-4.294446463575728,-14.227777777777682,-0.7567337200238311,-0.17684198713408,1
3367.0,-2.5451,-5.7999,247.5305,4004.0,4002.0,3.367,458.4345025,8.001191473367177,6.11048137567289,-1.666850736435252,58.09611111111092,-0.7109682653231113,-0.4226005676609958,1
3548.0,-2.1156,-7.3348,283.1098,4002.0,4002.0,3.548,509.6773763,8.895548339361115,5.529287518418406,5.263272170300756,196.57071823204424,-0.4838035697053708,-0.4972944140640601,1
4248.0,-2.1459,-7.7751,292.0122,2762.0,3822.0,4.248,714.0859163,12.463150381555645,-2.9356017683392475,-7.512610004367555,12.717714285714283,-1.0437109393274135,-4.467344545387285,1
4609.0,-1.7187,-6.5605,9.5427,268.0,3902.0,4.609,717.530831,12.523275485520998,-1.9997423589883043,-6.480364221065656,-782.463988919668,-1.593071592483924,-7.359283658766043,1
4788.0,-1.9993,-5.1431,-3.2012,2738.0,3918.0,4.788,716.9578162,12.51327449059834,-2.269432832098386,-5.0297467849379744,-71.194972067039,-1.9381841544417195,-8.954394964684509,0
5148.0,-2.5835,-3.8075,-6.0366,2898.0,3972.0,5.148,714.7846402,12.47534541417302,-2.918904527809347,-3.556898207361872,-7.876111111111124,-3.010555311440256,-12.623414056887356,0
5508.0,-3.1341,-4.3767,-0.6402,3042.0,2872.0,5.508,714.5541682,12.471322918939364,-3.5353230007406653,-4.059504524007089,14.989999999999986,-4.541104329334786,-16.81854493540153,0
6047.0,-2.1573,-3.5172,6.4634,3078.0,2874.0,6.047,718.0379408,12.532126221200128,-2.276456054559827,-3.4412769376581576,13.179220779220786,-7.494034620553646,-24.09935132904896,0
6245.0,-1.4821,-2.7242,5.6402,3100.0,2886.0,6.245,719.1547004,12.551617353173382,-1.5221280830917032,-2.702038517242783,-4.157575757575749,-8.6384580328199,-26.8798639876025,0
6407.0,-0.8577,-2.1794,-11.372,3108.0,2886.0,6.407,717.3124364,12.519463780682422,-0.9589478646208944,-2.1367855865619805,-105.01358024691363,-9.599971088796853,-29.210906690989123,0
6587.0,-0.5554,-1.7353,0.9146,3116.0,2886.0,6.587,717.4770644,12.522337081323396,-0.6312483392846334,-1.709169618308959,68.25888888888899,-10.688771374964066,-31.85633123482969,0
